"","Island_Island_Site","Depth","Quadrat","Cover","Latitude","Longitude","Fixed.substrate","Sediment.substrate","Rubble","ID","Light_Log","Light_Rel_Ind","Temp_Hoboo","Temp_Variability","SST_Satellite_mean","Temp_Rel_Ind","Geomorphology","Coast_Orientation","Bathymetry_slope","Major_biotic_or_abiotic_features","Dominant.Substrate","Dominant.benthic.non_coral","Generic_richness","Years_Since_Last_bleaching","DHW_Last_Bleaching_year","Bleaching_events_since_2015","Sum_DHWs_since_2015"
"2005","Raroia_2","120",4,0,-16.0231,-142.4633,65.33,12,0,"120_TUARAR2_4",4.901807,1.0474547,25.80311,1.63,27.69499,25.14151,"Atoll","North-west","Wall","Substrate and turf","Sediment substrate","CCA",2,3,6.8,1,6.8
"2006","Raroia_2","120",5,0,-16.0231,-142.4633,36,36,2.67,"120_TUARAR2_5",4.901807,1.0474547,25.80311,1.63,27.69499,25.14151,"Atoll","North-west","Wall","Substrate and turf","Sediment substrate","CCA",2,3,6.8,1,6.8
"2007","Raroia_2","120",6,0,-16.0231,-142.4633,10.67,41.33,25.33,"120_TUARAR2_6",4.901807,1.0474547,25.80311,1.63,27.69499,25.14151,"Atoll","North-west","Wall","Substrate and turf","Sediment substrate","CCA",2,3,6.8,1,6.8
"2008","Raroia_2","120",7,0,-16.0231,-142.4633,6.67,60,0,"120_TUARAR2_7",4.901807,1.0474547,25.80311,1.63,27.69499,25.14151,"Atoll","North-west","Wall","Substrate and turf","Sediment substrate","CCA",2,3,6.8,1,6.8
"2009","Raroia_2","120",8,0,-16.0231,-142.4633,26.67,56,0,"120_TUARAR2_8",4.901807,1.0474547,25.80311,1.63,27.69499,25.14151,"Atoll","North-west","Wall","Substrate and turf","Sediment substrate","CCA",2,3,6.8,1,6.8
"2010","Raroia_2","120",9,0,-16.0231,-142.4633,26.67,53.33,0,"120_TUARAR2_9",4.901807,1.0474547,25.80311,1.63,27.69499,25.14151,"Atoll","North-west","Wall","Substrate and turf","Sediment substrate","CCA",2,3,6.8,1,6.8
"2011","Raroia_2","20",1,80,-16.0231,-142.4633,45.33,22.67,0,"20_TUARAR2_1",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2012","Raroia_2","20",10,71.99,-16.0231,-142.4633,33.33,9.33,0,"20_TUARAR2_10",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2013","Raroia_2","20",11,40,-16.0231,-142.4633,22.67,30.67,0,"20_TUARAR2_11",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2014","Raroia_2","20",12,62.66,-16.0231,-142.4633,28,46.67,0,"20_TUARAR2_12",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2015","Raroia_2","20",13,49.33,-16.0231,-142.4633,34.67,20,0,"20_TUARAR2_13",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2016","Raroia_2","20",14,50.66,-16.0231,-142.4633,28,26.67,0,"20_TUARAR2_14",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2017","Raroia_2","20",15,40,-16.0231,-142.4633,24,28,0,"20_TUARAR2_15",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2018","Raroia_2","20",16,80,-16.0231,-142.4633,33.33,22.67,0,"20_TUARAR2_16",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2019","Raroia_2","20",17,73.34,-16.0231,-142.4633,20,28,0,"20_TUARAR2_17",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2020","Raroia_2","20",18,41.34,-16.0231,-142.4633,21.34,20,0,"20_TUARAR2_18",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2021","Raroia_2","20",19,45.33,-16.0231,-142.4633,37.33,38.66,0,"20_TUARAR2_19",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2022","Raroia_2","20",2,37.33,-16.0231,-142.4633,26.67,42.67,1.33,"20_TUARAR2_2",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2023","Raroia_2","20",20,46.67,-16.0231,-142.4633,44,33.33,0,"20_TUARAR2_20",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2024","Raroia_2","20",21,85.33,-16.0231,-142.4633,21.33,38.67,0,"20_TUARAR2_21",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2025","Raroia_2","20",22,37.34,-16.0231,-142.4633,12,52,0,"20_TUARAR2_22",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2026","Raroia_2","20",23,44,-16.0231,-142.4633,38.67,22.67,0,"20_TUARAR2_23",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2027","Raroia_2","20",24,57.33,-16.0231,-142.4633,38.66,14.67,0,"20_TUARAR2_24",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2028","Raroia_2","20",25,46.66,-16.0231,-142.4633,5.33,93.33,0,"20_TUARAR2_25",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2029","Raroia_2","20",26,76,-16.0231,-142.4633,22.66,46.67,0,"20_TUARAR2_26",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2030","Raroia_2","20",27,63.99,-16.0231,-142.4633,32,37.33,0,"20_TUARAR2_27",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2031","Raroia_2","20",28,26.67,-16.0231,-142.4633,26.67,44,0,"20_TUARAR2_28",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2032","Raroia_2","20",29,64.01,-16.0231,-142.4633,37.33,36,0,"20_TUARAR2_29",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2033","Raroia_2","20",3,69.33,-16.0231,-142.4633,14.67,30.67,0,"20_TUARAR2_3",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2034","Raroia_2","20",30,66.67,-16.0231,-142.4633,20,62.67,0,"20_TUARAR2_30",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2035","Raroia_2","20",4,58.67,-16.0231,-142.4633,18.67,45.33,0,"20_TUARAR2_4",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2036","Raroia_2","20",5,39.99,-16.0231,-142.4633,48,14.67,0,"20_TUARAR2_5",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2037","Raroia_2","20",6,66.68,-16.0231,-142.4633,32,44,0,"20_TUARAR2_6",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2038","Raroia_2","20",7,42.66,-16.0231,-142.4633,29.33,37.33,0,"20_TUARAR2_7",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2039","Raroia_2","20",8,42.67,-16.0231,-142.4633,29.34,30.67,0,"20_TUARAR2_8",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2040","Raroia_2","20",9,76,-16.0231,-142.4633,25.33,24,0,"20_TUARAR2_9",280.68012,58.8673613,29.09514,0.823,27.69499,27.52882,"Atoll","North-west","Steep","Porites","Fixed substrate","Sponges",13,3,6.8,1,6.8
"2041","Raroia_2","40",1,68,-16.0231,-142.4633,1.33,65.33,0,"40_TUARAR2_1",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2042","Raroia_2","40",10,62.67,-16.0231,-142.4633,13.33,49.33,0,"40_TUARAR2_10",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2043","Raroia_2","40",11,77.33,-16.0231,-142.4633,12,49.33,0,"40_TUARAR2_11",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2044","Raroia_2","40",12,77.33,-16.0231,-142.4633,6.67,78.67,0,"40_TUARAR2_12",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2045","Raroia_2","40",13,94.67,-16.0231,-142.4633,9.33,64,0,"40_TUARAR2_13",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2046","Raroia_2","40",14,97.33,-16.0231,-142.4633,30.67,26.67,0,"40_TUARAR2_14",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2047","Raroia_2","40",15,80.01,-16.0231,-142.4633,34.67,46.67,0,"40_TUARAR2_15",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2048","Raroia_2","40",16,38.66,-16.0231,-142.4633,14.67,50.67,0,"40_TUARAR2_16",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2049","Raroia_2","40",17,74.67,-16.0231,-142.4633,16,61.33,0,"40_TUARAR2_17",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2050","Raroia_2","40",18,72.01,-16.0231,-142.4633,10.66,62.67,0,"40_TUARAR2_18",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2051","Raroia_2","40",19,97.33,-16.0231,-142.4633,26.67,36,0,"40_TUARAR2_19",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2052","Raroia_2","40",2,8,-16.0231,-142.4633,13.33,46.67,0,"40_TUARAR2_2",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2053","Raroia_2","40",20,76,-16.0231,-142.4633,36,57.33,0,"40_TUARAR2_20",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2054","Raroia_2","40",21,92,-16.0231,-142.4633,37.33,36,0,"40_TUARAR2_21",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2055","Raroia_2","40",22,69.33,-16.0231,-142.4633,9.33,44,0,"40_TUARAR2_22",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2056","Raroia_2","40",23,37.33,-16.0231,-142.4633,29.33,29.33,0,"40_TUARAR2_23",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2057","Raroia_2","40",24,62.67,-16.0231,-142.4633,22.67,45.33,0,"40_TUARAR2_24",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2058","Raroia_2","40",25,12,-16.0231,-142.4633,13.33,49.33,0,"40_TUARAR2_25",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2059","Raroia_2","40",26,25.33,-16.0231,-142.4633,9.33,49.33,0,"40_TUARAR2_26",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2060","Raroia_2","40",27,13.33,-16.0231,-142.4633,29.33,12,0,"40_TUARAR2_27",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2061","Raroia_2","40",28,9.33,-16.0231,-142.4633,21.34,34.67,0,"40_TUARAR2_28",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2062","Raroia_2","40",29,66.68,-16.0231,-142.4633,12,58.67,0,"40_TUARAR2_29",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2063","Raroia_2","40",3,41.33,-16.0231,-142.4633,21.34,53.33,0,"40_TUARAR2_3",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2064","Raroia_2","40",30,45.33,-16.0231,-142.4633,17.34,48,0,"40_TUARAR2_30",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2065","Raroia_2","40",4,64,-16.0231,-142.4633,10.67,60,0,"40_TUARAR2_4",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2066","Raroia_2","40",5,30.66,-16.0231,-142.4633,10.66,58.67,0,"40_TUARAR2_5",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2067","Raroia_2","40",6,69.34,-16.0231,-142.4633,28,40,0,"40_TUARAR2_6",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2068","Raroia_2","40",7,30.67,-16.0231,-142.4633,16,42.67,0,"40_TUARAR2_7",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2069","Raroia_2","40",8,84,-16.0231,-142.4633,32,48,0,"40_TUARAR2_8",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2070","Raroia_2","40",9,61.33,-16.0231,-142.4633,30.66,45.33,0,"40_TUARAR2_9",109.039157,22.6317898,28.85984,1.145,27.69499,27.30172,"Atoll","North-west","Steep","Pachyseris and CCA","Fixed substrate","CCA",18,3,6.8,1,6.8
"2071","Raroia_2","6",1,8,-16.0231,-142.4633,62.66,1.33,0,"6_TUARAR2_1",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2072","Raroia_2","6",10,36.01,-16.0231,-142.4633,48,33.33,0,"6_TUARAR2_10",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2073","Raroia_2","6",11,9.34,-16.0231,-142.4633,53.33,26.67,0,"6_TUARAR2_11",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2074","Raroia_2","6",12,6.66,-16.0231,-142.4633,44,36,0,"6_TUARAR2_12",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2075","Raroia_2","6",13,29.33,-16.0231,-142.4633,53.33,30.67,0,"6_TUARAR2_13",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2076","Raroia_2","6",14,9.33,-16.0231,-142.4633,41.34,44,0,"6_TUARAR2_14",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2077","Raroia_2","6",15,34.66,-16.0231,-142.4633,60,24,0,"6_TUARAR2_15",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2078","Raroia_2","6",16,14.67,-16.0231,-142.4633,68,9.33,0,"6_TUARAR2_16",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2079","Raroia_2","6",17,30.67,-16.0231,-142.4633,50.67,2.67,0,"6_TUARAR2_17",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2080","Raroia_2","6",18,30.67,-16.0231,-142.4633,33.33,41.33,0,"6_TUARAR2_18",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2081","Raroia_2","6",19,9.33,-16.0231,-142.4633,38.67,32,0,"6_TUARAR2_19",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2082","Raroia_2","6",2,8,-16.0231,-142.4633,72,1.33,0,"6_TUARAR2_2",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2083","Raroia_2","6",20,14.66,-16.0231,-142.4633,36,29.33,0,"6_TUARAR2_20",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2084","Raroia_2","6",21,26.67,-16.0231,-142.4633,40,36,0,"6_TUARAR2_21",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2085","Raroia_2","6",22,5.34,-16.0231,-142.4633,26.67,56,0,"6_TUARAR2_22",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2086","Raroia_2","6",23,22.66,-16.0231,-142.4633,16,69.33,0,"6_TUARAR2_23",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2087","Raroia_2","6",24,7.99,-16.0231,-142.4633,22.67,58.67,0,"6_TUARAR2_24",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2088","Raroia_2","6",25,25.33,-16.0231,-142.4633,10.67,36,0,"6_TUARAR2_25",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2089","Raroia_2","6",26,12,-16.0231,-142.4633,32,49.33,0,"6_TUARAR2_26",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2090","Raroia_2","6",27,8,-16.0231,-142.4633,42.67,34.67,0,"6_TUARAR2_27",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2091","Raroia_2","6",28,5.33,-16.0231,-142.4633,60,6.67,0,"6_TUARAR2_28",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2092","Raroia_2","6",29,10.66,-16.0231,-142.4633,40,30.67,0,"6_TUARAR2_29",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2093","Raroia_2","6",3,29.34,-16.0231,-142.4633,76,0,0,"6_TUARAR2_3",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2094","Raroia_2","6",30,12,-16.0231,-142.4633,52,12,0,"6_TUARAR2_30",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2095","Raroia_2","6",4,57.32,-16.0231,-142.4633,61.34,13.33,0,"6_TUARAR2_4",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2096","Raroia_2","6",5,12,-16.0231,-142.4633,58.67,0,0,"6_TUARAR2_5",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2097","Raroia_2","6",6,14.67,-16.0231,-142.4633,54.67,13.33,0,"6_TUARAR2_6",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2098","Raroia_2","6",7,37.33,-16.0231,-142.4633,44,22.67,0,"6_TUARAR2_7",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2099","Raroia_2","6",8,14.66,-16.0231,-142.4633,45.33,30.67,0,"6_TUARAR2_8",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2100","Raroia_2","6",9,17.34,-16.0231,-142.4633,29.33,48,0,"6_TUARAR2_9",479.686269,100,29.35942,1.05,27.69499,27.69499,"Atoll","North-west","Moderate","Substrate","Fixed substrate","CCA",11,3,6.8,1,6.8
"2101","Raroia_2","60",1,16,-16.0231,-142.4633,20,30.67,0,"60_TUARAR2_1",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2102","Raroia_2","60",10,15.99,-16.0231,-142.4633,30.67,21.33,0,"60_TUARAR2_10",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2103","Raroia_2","60",11,34.65,-16.0231,-142.4633,21.33,2.67,0,"60_TUARAR2_11",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2104","Raroia_2","60",12,33.33,-16.0231,-142.4633,26.67,5.33,0,"60_TUARAR2_12",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2105","Raroia_2","60",13,53.33,-16.0231,-142.4633,40,2.67,0,"60_TUARAR2_13",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2106","Raroia_2","60",14,35.99,-16.0231,-142.4633,36,10.67,0,"60_TUARAR2_14",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2107","Raroia_2","60",15,49.34,-16.0231,-142.4633,34.67,14.67,0,"60_TUARAR2_15",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2108","Raroia_2","60",16,13.34,-16.0231,-142.4633,24,20,0,"60_TUARAR2_16",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2109","Raroia_2","60",17,29.33,-16.0231,-142.4633,20,13.33,0,"60_TUARAR2_17",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2110","Raroia_2","60",18,24,-16.0231,-142.4633,21.33,4,0,"60_TUARAR2_18",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2111","Raroia_2","60",19,34.66,-16.0231,-142.4633,5.33,34.67,4,"60_TUARAR2_19",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
"2112","Raroia_2","60",2,9.33,-16.0231,-142.4633,37.33,1.33,0,"60_TUARAR2_2",54.713855,11.3842828,28.41632,1.758,27.69499,26.89737,"Atoll","North-west","Wall","Substrate","Fixed substrate","Sponges",16,3,6.8,1,6.8
